Tweet,Keyword,code-switched,Hate,
@yhemolee_ Yhemo lee abeg oo I just do my freedom from my learning work and I would appreciate what you can use to support my tools to get them done. God will continue bless you yhemo lee.,God abeg,1,Neutral,
Lmao. God abeg https://t.co/GhqiWFa1QV,God abeg,1,Neutral,
God Abeg https://t.co/gTWHO0L1No,God abeg,1,Neutral,
@dayoorr God abeg,God abeg,1,Neutral,
"@wendy3781_n Facebook people are different species.
 
 Wetin be this one again. 🤣🤣🤣.
 
 God abeg oooo
 
 #KellyRae
 #Kassia",God abeg,1,Neutral,
"Omg 
 God Abeg",God abeg,1,Neutral,
"This was my exact thought, she tailored it that way. Outside of him, those ‘common’ things might not even be common to her. God abeg. https://t.co/aMjzghcMyx",God abeg,1,Neutral,
"@alesbeesimp See!!!
 
 I'm too Nigerian to find it mushy abeg. God forbid.",God abeg,1,Neutral,
Wizkid verse on MMS! Ọmọ my prayers for my grandma and mom every second ehh God abeg o 🙏,God abeg,1,Neutral,
"@metuchizzy Base on believe @metuchizzy run am make everywhere burst. 
  God Abeg give me staking power for me not to miss this opportunity",God abeg,1,Neutral,
@Sabinus1_ Sabinus do me 10k abeg God bless you,God abeg,1,Neutral,
@savinuch24 @joyfultips Same man I need 30k before 12pm today God abeg 😩🙏 that would be life changing,God abeg,1,Neutral,
@amosuibk God abeg 🤲🏼🥲,God abeg,1,Neutral,
@joyfultips Malaria no money to treat it God abeg,God abeg,1,Neutral,
"@oiyahu Ah God Abeg! 
 Where I jam this boy 🤦🏻‍♂️",God abeg,1,Neutral,
God abeg Oo 🙏 https://t.co/lKleBjrdXc,God abeg,1,Neutral,
"@savinuch24 @joyfultips Bro same…need 15k before 9am in the morning,God abeg",God abeg,1,Neutral,
@trollhunter200 God abeg oo 😈😂,God abeg,1,Neutral,
@Loyalty22444 @sheiszeeyarh Lol 😂😂😂😂 God abeg oooo how many blood I get 🤣,God abeg,1,Neutral,
@odus103 Ehhhhhh God abeg oooo🤣🤣🤣,God abeg,1,Neutral,
"@jamysax @kunle_kenny I mean I could barely sit down throughout his session... like I always say, God abeg, because of God, keep him for us.",God abeg,1,Neutral,
@connectwithtola God abeg oo😩,God abeg,1,Neutral,
@TheAblebaee_ Lmfaooo God Abeg,God abeg,1,Neutral,
@jcokechukwu Is the man a criminal or not? Is he a wanna be dictator or not? Always important not to overlook those characteristics so we don’t bring another Tinubu into power in America abeg. Nigeria has busted oh. Na only America I get now abeg. God bless the USA.,God abeg,1,Neutral,
"@Giftedpunta God abeg make me to get favour even once🙏🙏
 3126462424
 First Bank
 Ugwuoke Emmanuel",God abeg,1,Neutral,
@MandieeMandy God they creat abeg 🥰🥰🥰🥰,God abeg,1,Neutral,
@Spacialform 🤣🤣🤣🤣 God abeg o,God abeg,1,Neutral,
@assistantbiggie God abeg oo he rubbish wife follow another woman😂😂,God abeg,1,Neutral,
@TheDamiForeign God abeg o 😂,God abeg,1,Neutral,
Not me just realizing inhaler expired in August...omooooo God abeg,God abeg,1,Neutral,
Omo God abeg https://t.co/YLiTTHeRPY,God abeg,1,Neutral,
@Seriousist_ God Abeg,God abeg,1,Neutral,
"God please answer this prayer 🙏 
 Sharp sharp abeg
 😂 😂 😂 
 😭 😭 😭 
 
 I wan comot this country https://t.co/oSfDWLnNog",God abeg,1,Neutral,
"@Hadekhunlee @Hadekhunlee @Hadekhunlee never ear for like a day abeg the 5k go go a long way 2024550383
 Kuda
 
 God bles you more more n more https://t.co/40qibzUjic",God abeg,1,Neutral,
God abeg o 😂😂🤣🤣 https://t.co/5m05zqnTB5,God abeg,1,Neutral,
"Abeg do night bundle give me please 🙏 
 0549956592
 God bless you 🙏❤️ https://t.co/0QaG1z3cIj",God abeg,1,Neutral,
@connectwithtola Me patiently waiting for the igwe gbamunda to do me my own 10k... abeg God bless you https://t.co/rOit3r7q7v,God abeg,1,Neutral,
@PretyFrancoise God Abeg ooo,God abeg,1,Neutral,
@Maroskii3 @Crypto4bailout God abeg o,God abeg,1,Neutral,
God abeg https://t.co/Hu374Yvz5t,God abeg,1,Neutral,
"This!!!...I have waited this long,God abeg🤣🤣🤣...Well celibacy gives you peace🤭🤭 https://t.co/t5c9TxVkeG",God abeg,1,Neutral,
"@Kingkuti_ Abeg sir please for God sake please can I see a token tonight this weekend must be my weekend Insha allah I must change my phone this week Boss 
 Just help me with anything tonight I must not miss any of your game and any punter’s tonight 🙏🙏🙏❤️😳🙌🙌",God abeg,1,Neutral,
God abeg oh😂😂😂😂 https://t.co/I31oIf71sQ,God abeg,1,Neutral,
@metuchizzy God abeg🤲🤲🤲,God abeg,1,Neutral,
I’ve screenshotted a million house hold items and saved a thousand Pintrest interior design ideas and Landlord self never accept my offer. God Abeg 😒,God abeg,1,Neutral,
@ComradeAtt Which plan ? Didn’t Kelly plan to use anita and Handi too !!! God Abeg o 😂😂😂,God abeg,1,Neutral,
@hiayoola @thetemiherself Better God abeg.,God abeg,1,Neutral,
"God abeg 🤲🏾, ease my affairs , make e soft for me 🙏",God abeg,1,Neutral,
"@mahmad_uk_ God Abeg ohh, which kind family be this",God abeg,1,Neutral,
@realFejiro Bro abeg make God dae help person ooo,God abeg,1,Neutral,
"Small “let me do market list for the new week” and fear dey catch me. Where are we going please? I’m actually so upset, can’t eat what you want, so much mental gymnastics to cook a pot of stew, God abeg.",God abeg,1,Neutral,
"@lokofromekiti Mine was 43 on Wednesday, now na 38. God abeg ohhh",God abeg,1,Neutral,
"I no dey interested ke? Ah God abeg o, I dey interested pa https://t.co/6HkSUVtZhV",God abeg,1,Neutral,
@trollhunter200 God abeg oo 😂😂😂,God abeg,1,Neutral,
Them Dey play rugby for SA. God Abeg,God abeg,1,Neutral,
"If u see me stanning someone in a ship ever omo come slap me 😭😭😭yoo how can u drag someone becos they a hvng conversation with other hms God abeg 
  #bbnaija https://t.co/g9vPd6viOO",God abeg,1,Neutral,
"My best friend is killing me with my man my man talks 😭
 
 God abeg!",God abeg,1,Neutral,
"@StatsbyJordan NZAZA OLUWA NZAZA 🙏🙏🙏🙏🙏
 
 God abeg 🙏",God abeg,1,Neutral,
so school is actually resuming soon? God abeg,God abeg,1,Neutral,
"@Sabinus1_ Baba abeg help me with my school fees 🥺 am struggling God knows please i have no help me funny..God will bless you ❤️🙏 
 7014325306
 Opay https://t.co/CxhpvvfduX",God abeg,1,Neutral,
@Dreal_lade @_DammyB_ @chibzyyyy Eiii God abeg 😭😭😭😂😂😂😂,God abeg,1,Neutral,
@abazwhyllzz @RealAnonTrader @Onlineboss_ God abeg 😪,God abeg,1,Neutral,
"Actually if i see boyfriend wey get supermarket, e no go bad oh because God abeg.",God abeg,1,Neutral,
@bigsadeequ God too sabiiii abeg 🫡,God abeg,1,Neutral,
Thought God created all of us in his own image so which image he use create Ghanaians abeg?? those guys too ugly,God abeg,1,Neutral,
Just learned about Lavender marriage today. Na wa o. Orishirishi.,na wa o,1,Neutral,
@vanguardngrnews Do they need to be in the refinery to do their transactions? Na wa o. These clowns have lost it,na wa o,1,Neutral,
"@Bodejasp @olamibby1972 @DAMIADENUGA Una two never pay house rent and una want go chill.
 
 Na wa o",na wa o,1,Neutral,
@o_rebelle Na wa,na wa o,1,Neutral,
"@ARISEtv Everywhere he goes, he ties the knots. Na wa for this guy o🙄",na wa o,1,Neutral,
@MarvinAchi Na wa o ur page is hot,na wa o,1,Neutral,
@gate_io @CatizenAI Na wa o,na wa o,1,Neutral,
@mumaijay @AssistantEbukaa Madam na wa o,na wa o,1,Neutral,
@maylynne_ Na wa o just like that?,na wa o,1,Neutral,
"@orinayooye 😀😀😀Na wa o. 
 
 Let me google them.",na wa o,1,Neutral,
Na wa o,na wa o,1,Neutral,
"Comment prier sur le prophète ﷺ ⬇️
 
 اللَّهُمَّ صَلِّ وَسَلِّمْ عَلَى نَبَيِّنَا مُحَمَّدٍ
 
 Allahumma salli wa sallim 'ala nabiyyi na Muhammad.
 
 Ô Allah ! Béni et salue notre prophète Muhammad.",na wa o,1,Neutral,
"Na so this babe choose her mental health over me, na wa o. I no know why person go dey run from small character development.",na wa o,1,Neutral,
@xhenghun_xiao Na wa o,na wa o,1,Neutral,
@Tomilolaoxygen 😂😂😂 na wa o,na wa o,1,Neutral,
"@Tejumade_A na wa o, only Abuja",na wa o,1,Neutral,
"@devilishGaventa Na you dey follow crook because he’s from your tribe o. No more display of irredeemable foolishness than that. Dem no lose, na una criminal druggie thief am. Oni ri ba tise se. Wa le ti ti, o ni riba. Wa gbamu, o ma bo!",na wa o,1,Neutral,
@selorm__a Hmmmm na wa o,na wa o,1,Neutral,
How is Wanni cooking in this outfit . Na wa o #BBNaija,na wa o,1,Neutral,
"@princessLopie Wena motho wa Modimo o na le matepe - olla ka mjolo, o lla ka skolo; ai man!!🥲🥲",na wa o,1,Neutral,
"@Stop_Cham_W_wa @SMWarszawa @warszawa @trzaskowski_ @RKaznowska Kiedyś, jak opowiadali mi starzy policjanci, zawsze na dzielni był jakiś kapuś z notesem i wiecznymi donosami o pierdoly. Teraz są smartfony i internet, ale nawiedzeni pieniacze tacy sami…",na wa o,1,Neutral,
@OfficialDadyA2 Na wa o,na wa o,1,Neutral,
@anthonystilldey Na wa o,na wa o,1,Neutral,
@Melanated_Mona @AkuaAhuofe How can she go about creating different accounts under various identities? Does it not show that she has a disorder. Na wa o!,na wa o,1,Neutral,
@yabaleftonline How 6 years old take dey run business... Na wa o,na wa o,1,Neutral,
"@WiizkiidFC_ Omoh make una let the poor breathe now, so na send AZZA and i need a POOR BOYFRIEND dey trend for twitter now.... Even pass BBN update....Na wa o",na wa o,1,Neutral,
@dammiedammie35 This Una president self…na wa o,na wa o,1,Neutral,
"na wa o 
 relationship/love everywhere 
 😒😒😠",na wa o,1,Neutral,
Na wa o https://t.co/89HYWqv6L5,na wa o,1,Neutral,
@sheiszeeyarh Hmmm una dey share screenshot here na wa o,na wa o,1,Neutral,
"@steveabbey_ Na wa o, now I wan chop dodo",na wa o,1,Neutral,
This soolly or whatever see proximity o but they won't even kiss. Na wa! 🤣,na wa o,1,Neutral,
"Sannere wa mo utlwa o na suwelwa ke bo ntate ba butswitseng, yoh🥹♥️",na wa o,1,Neutral,
@Viznelson Na wa o,na wa o,1,Neutral,
@faaajii Na wa o,na wa o,1,Neutral,
Na wa o.. https://t.co/Y9iWVVD8sP,na wa o,1,Neutral,
So sooj cannot rock oyenka’s ass because of rubbish ship ? Or topher with handi ! Na wa o#BBNaija,na wa o,1,Neutral,
"@TheMahleek 500m, una too dey do, na wa o",na wa o,1,Neutral,
@kim__Tamara Na wa o,na wa o,1,Neutral,
@MideTwits Na wa o…. This is very dangerous🤧🤣🤣🤣,na wa o,1,Neutral,
@ms_ceecil This people want to make me H...Y na wa o Wanni d show,na wa o,1,Neutral,
@It_Chioma Na wa o….relationship people and oppression…. I wanted to appreciate her cutting skills but because of the ending part I no rate again 🙄,na wa o,1,Neutral,
@kayzywizzzy Na wa o.lolzzzzz,na wa o,1,Neutral,
@Princeutd1P Na wa o,na wa o,1,Neutral,
Na wa o why so many sexual tweets on my TL,na wa o,1,Neutral,
"I honestly don't understand why multinational prefer Indian customer care operators; you'll be talking rice, they'll be talking chapati. Na wa o.",na wa o,1,Neutral,
@Oghenerie_jnr Na wa o,na wa o,1,Neutral,
"Omo I can hear my next door neighbor crying so loud, am I supposed to ask her if she’s okay or I should just mind my business???? Na wa o",na wa o,1,Neutral,
"Na wa o
 There are still people who read only Johnson and believed there's no need to read further into Yoruba history. This is not good, let's keep reading
 Samuel Johnson's The history of the Yorubas is a good book, but really for 18th - 19th century events, the book does a poor… https://t.co/rdAcAmwZi1 https://t.co/54BIzrRS6R",na wa o,1,Neutral,
"@RMontgomeryUK One is of the states in your country is experiencing unprecedented flood and you are here shaking hands with oyinbo man, na wa for you o",na wa o,1,Neutral,
"Na wa o, learning never stops. How many things do I need to know 😭",na wa o,1,Neutral,
"Na wa o no screen time for Onyeka's pool party?
 #BBnaijs",na wa o,1,Neutral,
@Michaelmich_ed2 Omo na wa o,na wa o,1,Neutral,
@DejiNotDope Na wa o 😂😂😂,na wa o,1,Neutral,
@DAMIADENUGA Small pikin have mind to kpai person na wa o,na wa o,1,Neutral,
"'....No single doctor would have been a doctor today in Nigeria and West Africa without PN Okeke's input via his book...''
 
 Sigh, na wa o https://t.co/hsnktNFp6v",na wa o,1,Neutral,
@miide_xo Na wa o,na wa o,1,Neutral,
@olateeman Aiye wan le yan wa ? E ni ti o ni la ko jo na n wa🙄🙄,na wa o,1,Neutral,
@Sipichow1 Na wa o!,na wa o,1,Neutral,
@dhabwoy_ Why are the men concerned about my source of income? Na wa o.,na wa o,1,Neutral,
"@DavidsOffor The same man who refused to inaugurate 14 lawful members duly elected house of assembly members, the same man who destroyed the house of assembly complex is talking about the rule of law? Na wa o. Obaseki ma lo si prison I swear",na wa o,1,Neutral,
"That 50 naira electronic transfer tariff is active in Nigeria o. Abi na me slow to d game ni? Alhaji ti gbà wá ní handicap. 
 Alhaji, ṣe ẹ fẹ́ pà wá ní?",na wa o,1,Neutral,
@wa_tin11 @hanaesam98 @22ha_na_ @4Mlaaa @olddd93 @Jar11q @O_H_1997 @JefryShref @ahm52892 @Mr_Mahmoud77 @rm613186 @ayhm__y @brhan_alja99287 @thawraegypt @miom_0000 @mutaz_1234 @wafa1555yar @Adel_Da69 @lofa338 @momd15410248 @to1o11 @AAlklyby30394 تم فضلا رد المتابعة,na wa o,1,Neutral,
"@Olami_deeEbony @Sir_Tunechii @pbtips_ Na wa o, una too dey do o 😂😂",na wa o,1,Neutral,
"@chiditweets042 Na wa o.
 No be head again ,na heart and yarsh dem dey cut comot .
 
 So helmet alone no fit save us yorubaland again . https://t.co/9SCqqSIiNI",na wa o,1,Neutral,
@MadamSophs na wa o 😂,na wa o,1,Neutral,
Na wa o. I should rather not talk. https://t.co/OSZb6R7Tip,na wa o,1,Neutral,
@Aal__Ameen Na wa o,na wa o,1,Neutral,
@damolaonibayo Na wa o 😂😂,na wa o,1,Neutral,
@DannyDeExplorer @frankedoho Why are you taking this too personal? Use this energy to hustle and make your own money bro. Na WA for una for this social media o.,na wa o,1,Neutral,
@chude__ Na wa o,na wa o,1,Neutral,
@babalao__ Kama hajapata na hana uwezo kabisa wa kununua mimi nitakuwa tayari kumchangia dam Group O+,na wa o,1,Neutral,
"@GlacierDgreat @LawrenceOkoroPG Don't be a fool...
 Is it only LP that has good candidate with interest of good of Nigerians? Why are you been myopic and shallowed minded with your comment? Na wa o",na wa o,1,Neutral,
"@YemisiKolaa 150k?? 😂😂
 Na wa o",na wa o,1,Neutral,
@laskaylasgidi Na wa o,na wa o,1,Neutral,
"@mrlurvy Wike wants Fubara to be paying him every month from Rivers state money and Rubara revolted and refused.
 
 Why is that a problem?
 
 What is Wikes concern with River State after leaving office? If the governors before him did as he wants to do to Fubara would he have agreed? Na wa o!",na wa o,1,Neutral,
@ebuoe 😂 ah ahn na wa o,na wa o,1,Neutral,
@Wizarab10 Na wa o 😂,na wa o,1,Neutral,
@Dorcas275 Na wa o,na wa o,1,Neutral,
@Bin_Ussein Kai... Can't you see it's the powers that be that's trying so hard to mess Dangote? Haven't you been following Dangote's media briefing? Na wa o.,na wa o,1,Neutral,
@Deenah______ The Neverending agendas?? Na wa o,na wa o,1,Neutral,
"@Mothers_Grace Na wa o, sorry na",na wa o,1,Neutral,
Na wa o https://t.co/nflnTNLx7x,na wa o,1,Neutral,
Na wa o 😂,na wa o,1,Neutral,
@emojipunter 10 odd win 1.20 na wa o,na wa o,1,Neutral,
@thejoycechuks Na wa o what if it’s you I’m referencing,na wa o,1,Neutral,
@HassanSZNN Na wa o😂,na wa o,1,Neutral,
"@vanguardngrnews Na wa o. 
 
 Zoo is finish",na wa o,1,Neutral,
Na wa o. This one go quote tweet of over 14 years https://t.co/7vk4U40wTu,na wa o,1,Neutral,
"aaaa sumpah Keep Your Hands Off Eizouken/Eizōken ni wa Te o Dasu na ini kenapa bagus banget sihh...
 
 artstyle nya lucu banget apalagi pas mereka masuk ke dunia moodboard/concept art nya si Midori trus penuh sama sketsa2 itu gemes bangettt https://t.co/1msPsGZkqu",na wa o,1,Neutral,
"@VinnieRots Hawa ni wakale wa Sotik, wanatokaa Kingston kuskizia magode na ng'ang'o.",na wa o,1,Neutral,
@connectwithtola Na wa o . Rest on this matter na,na wa o,1,Neutral,
@Onsogbu Na wa o. Peter Gregory Obi sure know how to dance koloba koloba.,na wa o,1,Neutral,
NA WA O 🥲 https://t.co/lhaSihmmn1,na wa o,1,Neutral,
@centredevils Omo na wa o,na wa o,1,Neutral,
"@sheisola1 Na wa o
 Make pesin no sleep?",na wa o,1,Neutral,
"NNPC Ltd. trucks are arriving at the Dangote Refinery in preparation for the scheduled petrol loading today, September 15, 2024.
 About 300 trucks will be stationed at the refinery's fuel loading gantry. https://t.co/runxVTMIjj",Dangote Refinery,0,Neutral,
Dangote Refinery is here; why are we unhappy? By Dele Sobowale https://t.co/10haqV3xno,Dangote Refinery,0,Neutral,
Any small thing something something drive to Dangote refinery like say nah adventure https://t.co/UB9tLQPs1f,Dangote Refinery,1,Neutral,
"Nigerian Petroleum Company, NNPCL Deploys Over 100 Trucks To Dangote Refinery For Sunday’s Fuel Loading https://t.co/YsblC0XyhN",Dangote Refinery,0,Neutral,
"@abdullahayofel Now all you guys post is Dangote Refinery, no more dollar rate propaganda confused 🤡🤡🤡",Dangote Refinery,0,Neutral,
@BleazeT @pontrol_777 Oponu omo ode if you go alaba go buy something tell them make dem no speak ibo say nah tribalism bcuz some of us we yoruba oversabi go kill &amp; enslave una . We no know maybe empty skull like your set want sacrifice yoruba language for one Nigeria olofo osi,ode osi,1,Offensive,
@pleasestopppfr Gbenu lo,gbenu,1,Offensive,
"Body like coca-cola bottle, if I no gbenu si, na big fumble.
 Body wey I see, wey I loyal wey I humble",gbenu,1,Neutral,
Gbenu soun werey stream Abanikanda😂✌️ https://t.co/NMtgFkPu6W https://t.co/ublEofzsMb,gbenu,1,Offensive,
"@gr8_hamsol @SwankySanta91 @chiditweets042 Gbenu werey soun, oloriburuku omo ale. Oponu akotileta",gbenu,1,Offensive,
gbenu oshi soun jo. ashiere. https://t.co/ZUqlRdNbKY,gbenu,1,Offensive,
@CarbzXBT Wo e gbenu oshi soun,gbenu,1,Offensive,
@officialnald @Wizarab10 Gbenu werey soun ... una just mumu,gbenu,1,Offensive,
"@devilishGaventa @TheAjakeManger @chiditweets042 Gbenu e soun. I’ve been in the labour market since Obasanjo’s administration. No be pikin you dey follow talk. It’s never been perfect, but we can tell your plague has made things worse for Nigerians within the first 16 months he’s been there. I no be pikin wey you fit deceive.",gbenu,1,Offensive,
"Is it your stress???? Soboloyoke ✋🏼
 E gbenu oshi lo 😒 https://t.co/mWBCzVa4UZ",gbenu,1,Offensive,
You want to Gbenu si? Lmfao 😂😂😂😂😂 https://t.co/zC3DB272a0,gbenu,1,Offensive,
"@F47Uq 🤣🤣🤣
 Gbenu werey soun jhoor",gbenu,1,Offensive,
Wa gbenu si mic😂 https://t.co/vFQIR8FhjL,gbenu,1,Offensive,
@NgemsJ Ode gbenu oshi 🤡,gbenu,1,Offensive,
@madamayo_ O ti gbenu tan seh😂😂😂,gbenu,1,Offensive,
@stareagle77_ @FabrizioRomano Gbenu weyrey soun,gbenu,1,Offensive,
E gbenu ofo soun jare https://t.co/qVvMkymPGM,gbenu,1,Offensive,
@danieladoizag @___alero Gbenu daake jhor.,gbenu,1,Offensive,
@_zaiiny_ Gbenu dake!,gbenu,1,Offensive,
@_tehmitope Hmm… Gbenu si 🎤… Naomi Cowgirl,gbenu,1,Offensive,
"@TheCakegurl Gbenu soun, you no get man",gbenu,1,Offensive,
@aonanuga1956 Gbenu e soun,gbenu,1,Offensive,
@KemPatriot Eleyi gbenu tan oo,gbenu,1,Offensive,
@moh_your001 Gbenu si😚,gbenu,1,Offensive,
@openwallz @ThinkYoruba_1st Gbenu soun,gbenu,1,Offensive,
@Omolomo_o @dammiedammie35 Gbenu soun,gbenu,1,Offensive,
"@Tifetemi Gbenu soun 
 Go and look for money",gbenu,1,Offensive,
@_bobo_yii_sha Gbenu lo,gbenu,1,Offensive,
"@davidbadG @chiditweets042 Gbenu dake!!! Jobless bulldog you sef rest.
 
 Onye ara!",gbenu,1,Offensive,
@AigbeOghweri @chiditweets042 Gbenu lo,gbenu,1,Offensive,
"@akomscopy @mrlurvy We will know total number of children, when dey gbenu si Mic.",gbenu,1,Offensive,
@Gboye_Rave Gbenu lo,gbenu,1,Offensive,
"@tha_edoboy Lie lie
 Gbenu werey lor",gbenu,1,Offensive,
@davidosh5 @KimwiseUTDSeven E gbenu oshi lo,gbenu,1,Offensive,
Gbenu Werey soun. I know y'all are kids who just started watching football. Ask about the many scandals of JT you dummy! https://t.co/IWCMY9OwGq,gbenu,1,Offensive,
Gbenu sohun jae. https://t.co/UaZitvQ2tf,gbenu,1,Offensive,
@Damdamme_ Gbenu lo,gbenu,1,Offensive,
@Dtalkativeboy Gbenu rirun lo jare,gbenu,1,Offensive,
"@UOladiti make he talk.
 make dem kill am too 
 who you see say talk among all of them.
 ode no be him get song na Niphkeys get song 
 ko gbenu osi eh danu.",gbenu,1,Offensive,
@CouncilofDotuns Gbenu soun! 🤣🤣🤣🤣,gbenu,1,Offensive,
@OlakunleOg62542 @Oserume1 Gbenu werey soun... U no wise 😂,gbenu,1,Offensive,
@ElfuzoSinZu Ẹ gbenu soun https://t.co/U2voX4fYyj,gbenu,1,Offensive,
@tunzbabyy Gbenu soun jorhhhh😏😏,gbenu,1,Offensive,
@MhiztarPraise @decatalystpro Gbenu werey loor folder nii,gbenu,1,Offensive,
@Memphis gbenu soun jare 😂,gbenu,1,Offensive,
"@ashpanda937 @dare93_official Ahhh
 O ti gbenu tan bayi🤭",gbenu,1,Offensive,
@Evil_Asf @Adeyemi4pl2 Gbenu werey lo https://t.co/Ykfwx6UuGW,gbenu,1,Offensive,
"@OwoBalo Ah, o ti gbenu tan🙆🤣🤣🤣",gbenu,1,Offensive,
@Lxxxxxnn Gbenu e soun.,gbenu,1,Offensive,
"@seyimoney001 @nelsonhands20 Lol 
 Gbenu oloribu lor",gbenu,1,Offensive,
@fagonation @RashwalRashwal @DOlusegun Gbenu oshi s’ohun. Omo ale jatijati.,gbenu,1,Offensive,
"@fashinaibidapo When I saw the tweet, aya mi ja, I wanted to ask you to gbenu soun! But thank God you’ve seen the light at last ! 🤣",gbenu,1,Offensive,
@temii_xox Gbenu si allowed?,gbenu,1,Neutral,
@9iceralph Gbenu soun,gbenu,1,Offensive,
@pr_titanium1 Lmao... Jumoke gbenu soun jare😂🤣,gbenu,1,Offensive,
"@the5actor @KingofAfrica16 @Lord_Of_Warri @vanguardngrnews I be garri for isale eko I don’t need advertisement, you wey dey ask question where you from coz u dey tell your papa to gbenu dake. You go tell me if your lineage don ever become kings before for Lagos",gbenu,1,Offensive,
"""Sike,where you dey fat go?""
 
 Shhhhh🤫gbenu werey soun!",gbenu,1,Offensive,
@_Eben_ezer_ @shxkxbabu Gbenu soun 🤗,gbenu,1,Offensive,
"@_bswik @Wizkidgives Gbenu werey soun. 
 
 No be person he credit yesterday evening entitled fuu. I sure say u go don chop blocking. 
 
 Nobody send your papa here.",gbenu,1,Offensive,
@UnFWA_ @djyobams Lmao. Gbenu si 🎤 nau,gbenu,1,Offensive,
@nutsssfemi gbenu dake jare elede radarada oshi,gbenu,1,Offensive,
"@AjibolaBam72715 @yunglordd @VillageParrot ""Gbenu oribu loor joor,take care of you hediot that doesn't pay tax..""
 
 Don't use me to compare your useless father that contributes nothing! I pay my tax, pay my VAT on my contracts and equally pay my income tax and as an employer of Labour I have my TIN number active!
 
 Eleribu",gbenu,1,Offensive,
"@AjibolaBam72715 @yunglordd @VillageParrot ""Gbenu oribu loor joor,take care of you hediot that doesn't pay tax?""
 
 E.g: America has social security, UK subsides everything!
 
 Oloribu Ara é, your politicians children are in these two countries driving Ferrari while you dey 9ja dey queue for fuel",gbenu,1,Offensive,
"@AafinOmoEko @yunglordd @VillageParrot Gbenu oribu loor joor,take care of you hediot that doesn't pay tax,how many prosperous country u can go without paying tax?they just talk as if they are talking to fools, just come on TL to rant to catch followers.",gbenu,1,Offensive,
@Hormonheeyih Gbenu werey lo,gbenu,1,Offensive,
Abi kin wa gbenu si mike ni? 🤣 https://t.co/6JZjSRD3F3,gbenu,1,Offensive,
"@THardeola O gbenu tán 
 Sha remember to off him or at least lock him up and throw the key in the Atlantic ocean",gbenu,1,Offensive,
@Wale2much Gbenu werey lo,gbenu,1,Offensive,
@Marc_xo2 @chiditweets042 Oga gbenu e soun,gbenu,1,Offensive,
@anthonystilldey Gbenu osi soun,gbenu,1,Offensive,
"@VillageParrot @Mayoveli Gbenu oribu loor joor!
 
 Always writting rubbish as usual.",gbenu,1,Offensive,
@Mario9jaa Another level of maniac unlocked…o Gbenu tan,gbenu,1,Offensive,
@AkinOluTayo @manlikedejavu Gbenu werey soun,gbenu,1,Offensive,
@Zubby_esther O gbenu tan my sister,gbenu,1,Offensive,
"@Fire1fighter1 @KingofAfrica16 @Lord_Of_Warri @vanguardngrnews Are you from lagos? If yes where? If no, gbenu dake",gbenu,1,Offensive,
"@vantage_suite O gbenu tan 
 Oya nawww",gbenu,1,Offensive,
@FwBubu Gbenu lo,gbenu,1,Offensive,
@ofl_zeezahh Gbenu oshi lo🥱,gbenu,1,Offensive,
@dammiedammie35 Why kamo dey cry😂 o gbenu tan o,gbenu,1,Offensive,
"@stack0o @Malik_swiss08 Who be this one?
 Guy, are you dvmb?🤦‍♀️😂😂
 O je gbenu oriburuku e soun😹",gbenu,1,Offensive,
@Benbruce_22 @_thugger_00 @YoungBuffBoyy @cryptobuffboy gbenu oshi sowun jare,gbenu,1,Offensive,
@Timor2U @MainTwhy @instablog9ja Gbenu Werey lo. Olofo,gbenu,1,Offensive,
@FrankLuntz Gbenu lo,gbenu,1,Offensive,
"Im thinking of something oooo
 Shey agidigbo fit invite FG and not tulumbu to gbenu si mic that what did Nigerian mekunu do to deserve this shege pro max make we con listen 
 🤣🤣🤣🤣🤣🤣",gbenu,1,Offensive,
"""Your salary is the bribe they pay you to forget your dreams"" 
 
 Gbenu oriburuku da soun fun mi.",gbenu,1,Offensive,
Gbenu si mic 🎤 https://t.co/wwGcT73tqT,gbenu,1,Offensive,
@yhemolee_ Boboyi wa lo gbenu si plate jare,gbenu,1,Offensive,
@OLUWAFEMI__23 Oshi nlo shey Rhale 😂😂😂gbenu lor,gbenu,1,Offensive,
@Classicsamirex Gbenu buruku soun jor that album no make sense at all,gbenu,1,Offensive,
@Eneegmanuelllll Gbenu si mic.,gbenu,1,Offensive,
@Posh_Mo Gbenu lo 😏,gbenu,1,Offensive,
@Riddwane Gbenu eh soun,gbenu,1,Offensive,
@Adetolaa_a Gbẹ́nú lọ!,gbenu,1,Offensive,
Gbenu s'oun jare and get out. https://t.co/KoHlWP2iMY,gbenu,1,Offensive,
"That Oriyomi Hamzat ""gbenu si mic"" phrase too funny man 😂😂😂",gbenu,1,Offensive,
@ThatBuoyy gbenu soun,gbenu,1,Offensive,
@H_balogun01 @_Haryohh E Gbenu lo 😒,gbenu,1,Offensive,
@IbnOnipasantira Gbenu oshi lo,gbenu,1,Offensive,
@the_pampam01 Gbenu ofo soun,gbenu,1,Offensive,
"@Abasa2024 @UTDTrey Gorimapa
 Gbenu oshi lo",gbenu,1,Offensive,
@dauraqmarkaveli Gbenu ofo lo,gbenu,1,Offensive,
@dondekojo E gbenu dake joor,gbenu,1,Offensive,
@cryst_abel Gbenu oshi lo,gbenu,1,Offensive,
This is what’s pissing me off. This isn’t even a “clinic” or anything. It’s not even close to his average days at the office. E ba mi gbenu soun. https://t.co/ttgUn4RxlD,gbenu,1,Offensive,
